Area,ISOCode,Year,Age,Sex,Population
Mexico,484,2000,0--4,Female,5364.85
Mexico,484,2005,0--4,Female,5506.04
Mexico,484,2010,0--4,Female,5427.01
Mexico,484,2015,0--4,Female,5345.11
Mongolia,496,1970,0--4,Female,114.43
Mongolia,496,1975,0--4,Female,129.34
Mongolia,496,1980,0--4,Female,137.12
Mongolia,496,1985,0--4,Female,150.85
Mongolia,496,1990,0--4,Female,167.46
Mongolia,496,1995,0--4,Female,140.9
Mongolia,496,2000,0--4,Female,121.1
Mongolia,496,2005,0--4,Female,111.18
Mongolia,496,2010,0--4,Female,146.7
Mongolia,496,2015,0--4,Female,149.99
Republic of Moldova,498,1970,0--4,Female,167.36
Republic of Moldova,498,1975,0--4,Female,183.32
Republic of Moldova,498,1980,0--4,Female,186.3
Republic of Moldova,498,1985,0--4,Female,205.72
Republic of Moldova,498,1990,0--4,Female,208.93
Republic of Moldova,498,1995,0--4,Female,160.35
Republic of Moldova,498,2000,0--4,Female,124.19
Republic of Moldova,498,2005,0--4,Female,92.86
Republic of Moldova,498,2010,0--4,Female,104.28
Republic of Moldova,498,2015,0--4,Female,86.67
Montenegro,499,1970,0--4,Female,26.5
Montenegro,499,1975,0--4,Female,26.43
Montenegro,499,1980,0--4,Female,26.33
Montenegro,499,1985,0--4,Female,24.93
Montenegro,499,1990,0--4,Female,24.56
Montenegro,499,1995,0--4,Female,21.06
Montenegro,499,2000,0--4,Female,20.48
Montenegro,499,2005,0--4,Female,19.57
Montenegro,499,2010,0--4,Female,18.84
Montenegro,499,2015,0--4,Female,18.42
Morocco,504,1970,0--4,Female,1389.7
Morocco,504,1975,0--4,Female,1576.7
Morocco,504,1980,0--4,Female,1530.9
Morocco,504,1985,0--4,Female,1711.53
Morocco,504,1990,0--4,Female,1685.59
Morocco,504,1995,0--4,Female,1609.27
Morocco,504,2000,0--4,Female,1501.68
Morocco,504,2005,0--4,Female,1441.98
Morocco,504,2010,0--4,Female,1476.43
Morocco,504,2015,0--4,Female,1461.44
Mozambique,508,1970,0--4,Female,842.57
Mozambique,508,1975,0--4,Female,948.03
Mozambique,508,1980,0--4,Female,1088.66
Mozambique,508,1985,0--4,Female,1189.6
Mozambique,508,1990,0--4,Female,1182.02
Mozambique,508,1995,0--4,Female,1391.21
Mozambique,508,2000,0--4,Female,1579.7
Mozambique,508,2005,0--4,Female,1841.42
Mozambique,508,2010,0--4,Female,1925.01
Mozambique,508,2015,0--4,Female,1941.61
Oman,512,1970,0--4,Female,68.39
Oman,512,1975,0--4,Female,85.1
Oman,512,1980,0--4,Female,117.19
Oman,512,1985,0--4,Female,150.94
Oman,512,1990,0--4,Female,164.36
Oman,512,1995,0--4,Female,152.84
Oman,512,2000,0--4,Female,131.4
Oman,512,2005,0--4,Female,118.69
Oman,512,2010,0--4,Female,138.52
Oman,512,2015,0--4,Female,124.11
Namibia,516,1970,0--4,Female,67.05
Namibia,516,1975,0--4,Female,81.94
Namibia,516,1980,0--4,Female,93.39
Namibia,516,1985,0--4,Female,101.02
Namibia,516,1990,0--4,Female,116.07
Namibia,516,1995,0--4,Female,130.28
Namibia,516,2000,0--4,Female,136.09
Namibia,516,2005,0--4,Female,138.93
Namibia,516,2010,0--4,Female,141.77
Namibia,516,2015,0--4,Female,137.2
Nepal,524,1970,0--4,Female,960.64
Nepal,524,1975,0--4,Female,1080.13
Nepal,524,1980,0--4,Female,1210.3
Nepal,524,1985,0--4,Female,1352.1
Nepal,524,1990,0--4,Female,1501.74
Nepal,524,1995,0--4,Female,1670.19
Nepal,524,2000,0--4,Female,1798.28
Nepal,524,2005,0--4,Female,1823.54
Nepal,524,2010,0--4,Female,1708.78
Nepal,524,2015,0--4,Female,1803.29
Netherlands,528,1970,0--4,Female,580.86
Netherlands,528,1975,0--4,Female,515.86
Netherlands,528,1980,0--4,Female,430.46
Netherlands,528,1985,0--4,Female,427.32
Netherlands,528,1990,0--4,Female,454.06
Netherlands,528,1995,0--4,Female,482.73
Netherlands,528,2000,0--4,Female,479.92
Netherlands,528,2005,0--4,Female,493.75
Netherlands,528,2010,0--4,Female,453.74
Netherlands,528,2015,0--4,Female,420.44
Netherlands Antilles,530,1970,0--4,Female,8.98
Netherlands Antilles,530,1975,0--4,Female,8.84
Netherlands Antilles,530,1980,0--4,Female,7.72
Netherlands Antilles,530,1985,0--4,Female,8.29
Netherlands Antilles,530,1990,0--4,Female,8.64
Netherlands Antilles,530,1995,0--4,Female,8.91
Netherlands Antilles,530,2000,0--4,Female,6.68
Netherlands Antilles,530,2005,0--4,Female,6.66
Netherlands Antilles,530,2010,0--4,Female,6.97
Netherlands Antilles,530,2015,0--4,Female,6.34
Aruba,533,1970,0--4,Female,3.43
Aruba,533,1975,0--4,Female,2.97
Aruba,533,1980,0--4,Female,2.56
Aruba,533,1985,0--4,Female,3.15
Aruba,533,1990,0--4,Female,2.45
Aruba,533,1995,0--4,Female,3.38
Aruba,533,2000,0--4,Female,3.4
Aruba,533,2005,0--4,Female,3.14
Aruba,533,2010,0--4,Female,3.04
Aruba,533,2015,0--4,Female,2.94
New Caledonia,540,1970,0--4,Female,7.94
New Caledonia,540,1975,0--4,Female,9.53
New Caledonia,540,1980,0--4,Female,9.09
New Caledonia,540,1985,0--4,Female,8.84
New Caledonia,540,1990,0--4,Female,9.03
New Caledonia,540,1995,0--4,Female,9.89
New Caledonia,540,2000,0--4,Female,10.28
New Caledonia,540,2005,0--4,Female,9.78
New Caledonia,540,2010,0--4,Female,10.24
New Caledonia,540,2015,0--4,Female,10.5
Vanuatu,548,1970,0--4,Female,7.17
Vanuatu,548,1975,0--4,Female,8.18
Vanuatu,548,1980,0--4,Female,9.39
Vanuatu,548,1985,0--4,Female,10.5
Vanuatu,548,1990,0--4,Female,11.47
Vanuatu,548,1995,0--4,Female,12.64
Vanuatu,548,2000,0--4,Female,13.73
Vanuatu,548,2005,0--4,Female,14.86
Vanuatu,548,2010,0--4,Female,16.09
Vanuatu,548,2015,0--4,Female,15.87
New Zealand,554,1970,0--4,Female,145.35
New Zealand,554,1975,0--4,Female,148.3
New Zealand,554,1980,0--4,Female,126.09
New Zealand,554,1985,0--4,Female,122.76
New Zealand,554,1990,0--4,Female,135.23
New Zealand,554,1995,0--4,Female,143.56
New Zealand,554,2000,0--4,Female,137.82
New Zealand,554,2005,0--4,Female,138.91
New Zealand,554,2010,0--4,Female,151.85
New Zealand,554,2015,0--4,Female,150.22
Nicaragua,558,1970,0--4,Female,219.58
Nicaragua,558,1975,0--4,Female,259.64
Nicaragua,558,1980,0--4,Female,298.16
Nicaragua,558,1985,0--4,Female,330.57
Nicaragua,558,1990,0--4,Female,338.4
Nicaragua,558,1995,0--4,Female,359.14
Nicaragua,558,2000,0--4,Female,343.02
Nicaragua,558,2005,0--4,Female,325.8
Nicaragua,558,2010,0--4,Female,331.63
Nicaragua,558,2015,0--4,Female,321.73
Niger,562,1970,0--4,Female,431.06
Niger,562,1975,0--4,Female,496.74
Niger,562,1980,0--4,Female,568.26
Niger,562,1985,0--4,Female,659.91
Niger,562,1990,0--4,Female,767.84
Niger,562,1995,0--4,Female,909.87
Niger,562,2000,0--4,Female,1077.42
Niger,562,2005,0--4,Female,1272.53
Niger,562,2010,0--4,Female,1505.35
Niger,562,2015,0--4,Female,1737.6
Nigeria,566,1970,0--4,Female,4908.42
Nigeria,566,1975,0--4,Female,5766.06
Nigeria,566,1980,0--4,Female,6800.33
Nigeria,566,1985,0--4,Female,7690.73
Nigeria,566,1990,0--4,Female,8443.94
Nigeria,566,1995,0--4,Female,9185.04
Nigeria,566,2000,0--4,Female,10228.52
Nigeria,566,2005,0--4,Female,11588.24
Nigeria,566,2010,0--4,Female,12974.27
Nigeria,566,2015,0--4,Female,14044.36
Norway,578,1970,0--4,Female,160.15
Norway,578,1975,0--4,Female,151.26
Norway,578,1980,0--4,Female,127.3
Norway,578,1985,0--4,Female,123.73
Norway,578,1990,0--4,Female,136.56
Norway,578,1995,0--4,Female,147.52
Norway,578,2000,0--4,Female,146.76
Norway,578,2005,0--4,Female,141.45
Norway,578,2010,0--4,Female,147.88
Norway,578,2015,0--4,Female,145.06
Micronesia (Federated States of),583,1970,0--4,Female,5.31
Micronesia (Federated States of),583,1975,0--4,Female,5.55
Micronesia (Federated States of),583,1980,0--4,Female,6.1
Micronesia (Federated States of),583,1985,0--4,Female,7.12
Micronesia (Federated States of),583,1990,0--4,Female,7.37
Micronesia (Federated States of),583,1995,0--4,Female,7.68
Micronesia (Federated States of),583,2000,0--4,Female,7.3
Micronesia (Federated States of),583,2005,0--4,Female,6.77
Micronesia (Federated States of),583,2010,0--4,Female,6.39
Micronesia (Federated States of),583,2015,0--4,Female,5.86
Pakistan,586,1970,0--4,Female,4982.21
Pakistan,586,1975,0--4,Female,5775.8
Pakistan,586,1980,0--4,Female,6858.19
Pakistan,586,1985,0--4,Female,8115.31
Pakistan,586,1990,0--4,Female,9506.41
Pakistan,586,1995,0--4,Female,10007.19
Pakistan,586,2000,0--4,Female,10361.37
Pakistan,586,2005,0--4,Female,9787.82
Pakistan,586,2010,0--4,Female,10484.01
Pakistan,586,2015,0--4,Female,11223.71
Panama,591,1970,0--4,Female,125.72
Panama,591,1975,0--4,Female,133.23
Panama,591,1980,0--4,Female,133.44
Panama,591,1985,0--4,Female,139.1
Panama,591,1990,0--4,Female,148.11
Panama,591,1995,0--4,Female,151.9
Panama,591,2000,0--4,Female,162.24
Panama,591,2005,0--4,Female,168.19
Panama,591,2010,0--4,Female,168.8
Panama,591,2015,0--4,Female,161.66
Papua New Guinea,598,1970,0--4,Female,203.05
Papua New Guinea,598,1975,0--4,Female,253.02
Papua New Guinea,598,1980,0--4,Female,268
Papua New Guinea,598,1985,0--4,Female,290.6
Papua New Guinea,598,1990,0--4,Female,307.48
Papua New Guinea,598,1995,0--4,Female,349.2
Papua New Guinea,598,2000,0--4,Female,405.23
Papua New Guinea,598,2005,0--4,Female,436.29
Papua New Guinea,598,2010,0--4,Female,463.04
Papua New Guinea,598,2015,0--4,Female,445.95
Paraguay,600,1970,0--4,Female,210.27
Paraguay,600,1975,0--4,Female,217.32
Paraguay,600,1980,0--4,Female,250.86
Paraguay,600,1985,0--4,Female,298.25
Paraguay,600,1990,0--4,Female,322.84
Paraguay,600,1995,0--4,Female,337.86
Paraguay,600,2000,0--4,Female,348.47
Paraguay,600,2005,0--4,Female,357.11
Paraguay,600,2010,0--4,Female,363.06
Paraguay,600,2015,0--4,Female,360.37
Peru,604,1970,0--4,Female,1116.04
Peru,604,1975,0--4,Female,1221.85
Peru,604,1980,0--4,Female,1332.38
Peru,604,1985,0--4,Female,1373.24
Peru,604,1990,0--4,Female,1452.73
Peru,604,1995,0--4,Female,1485.26
Peru,604,2000,0--4,Female,1465.54
Peru,604,2005,0--4,Female,1444.08
Peru,604,2010,0--4,Female,1424.87
Peru,604,2015,0--4,Female,1363.96
Philippines,608,1970,0--4,Female,2997.99
Philippines,608,1975,0--4,Female,3320.42
Philippines,608,1980,0--4,Female,3767.66
Philippines,608,1985,0--4,Female,4166.48
Philippines,608,1990,0--4,Female,4583.12
Philippines,608,1995,0--4,Female,4874.71
Philippines,608,2000,0--4,Female,5209.57
Philippines,608,2005,0--4,Female,5568.7
Philippines,608,2010,0--4,Female,5487.99
Philippines,608,2015,0--4,Female,5496.15
Poland,616,1970,0--4,Female,1235.85
Poland,616,1975,0--4,Female,1396.96
Poland,616,1980,0--4,Female,1583.01
Poland,616,1985,0--4,Female,1663.35
Poland,616,1990,0--4,Female,1437.32
Poland,616,1995,0--4,Female,1212.47
Poland,616,2000,0--4,Female,978.49
Poland,616,2005,0--4,Female,869.13
Poland,616,2010,0--4,Female,939.75
Poland,616,2015,0--4,Female,924.08
Portugal,620,1970,0--4,Female,405.02
Portugal,620,1975,0--4,Female,410.93
Portugal,620,1980,0--4,Female,398.12
Portugal,620,1985,0--4,Female,341.99
Portugal,620,1990,0--4,Female,276.05
Portugal,620,1995,0--4,Female,269.39
Portugal,620,2000,0--4,Female,263.98
Portugal,620,2005,0--4,Female,267.65
Portugal,620,2010,0--4,Female,250.51
Portugal,620,2015,0--4,Female,219.65
Guinea-Bissau,624,1970,0--4,Female,40.2
Guinea-Bissau,624,1975,0--4,Female,70.44
Guinea-Bissau,624,1980,0--4,Female,71.8
Guinea-Bissau,624,1985,0--4,Female,83.96
Guinea-Bissau,624,1990,0--4,Female,89.49
Guinea-Bissau,624,1995,0--4,Female,98.52
Guinea-Bissau,624,2000,0--4,Female,103.95
Guinea-Bissau,624,2005,0--4,Female,111.48
Guinea-Bissau,624,2010,0--4,Female,119.73
Guinea-Bissau,624,2015,0--4,Female,123.25
Timor-Leste,626,1970,0--4,Female,48.25
Timor-Leste,626,1975,0--4,Female,49.47
Timor-Leste,626,1980,0--4,Female,36.43
Timor-Leste,626,1985,0--4,Female,55.1
Timor-Leste,626,1990,0--4,Female,58.51
Timor-Leste,626,1995,0--4,Female,72.62
Timor-Leste,626,2000,0--4,Female,82.35
Timor-Leste,626,2005,0--4,Female,82.9
Timor-Leste,626,2010,0--4,Female,94.21
Timor-Leste,626,2015,0--4,Female,101.52
Puerto Rico,630,1970,0--4,Female,157.1
Puerto Rico,630,1975,0--4,Female,162.9
Puerto Rico,630,1980,0--4,Female,167.43
Puerto Rico,630,1985,0--4,Female,161.09
Puerto Rico,630,1990,0--4,Female,148.66
Puerto Rico,630,1995,0--4,Female,154.09
Puerto Rico,630,2000,0--4,Female,142.14
Puerto Rico,630,2005,0--4,Female,126.85
Puerto Rico,630,2010,0--4,Female,122.94
Puerto Rico,630,2015,0--4,Female,110.74
Qatar,634,1970,0--4,Female,8.15
Qatar,634,1975,0--4,Female,10.98
Qatar,634,1980,0--4,Female,16.26
Qatar,634,1985,0--4,Female,23.45
Qatar,634,1990,0--4,Female,25.38
Qatar,634,1995,0--4,Female,25.02
Qatar,634,2000,0--4,Female,25.77
Qatar,634,2005,0--4,Female,30.28
Qatar,634,2010,0--4,Female,44.39
Qatar,634,2015,0--4,Female,54.73
Reunion,638,1970,0--4,Female,37.49
Reunion,638,1975,0--4,Female,30.44
Reunion,638,1980,0--4,Female,28.47
Reunion,638,1985,0--4,Female,30.78
Reunion,638,1990,0--4,Female,33.49
Reunion,638,1995,0--4,Female,34.39
Reunion,638,2000,0--4,Female,34.81
Reunion,638,2005,0--4,Female,36.87
Reunion,638,2010,0--4,Female,36.57
Reunion,638,2015,0--4,Female,36.16
Romania,642,1970,0--4,Female,996.58
Romania,642,1975,0--4,Female,939.86
Romania,642,1980,0--4,Female,979.14
Romania,642,1985,0--4,Female,841.31
Romania,642,1990,0--4,Female,883.79
Romania,642,1995,0--4,Female,599.61
Romania,642,2000,0--4,Female,554.85
Romania,642,2005,0--4,Female,518.64
Romania,642,2010,0--4,Female,523.77
Romania,642,2015,0--4,Female,462.41
Russian Federation,643,1970,0--4,Female,4595.19
Russian Federation,643,1975,0--4,Female,4970.32
Russian Federation,643,1980,0--4,Female,5249.27
Russian Federation,643,1985,0--4,Female,5744.65
Russian Federation,643,1990,0--4,Female,5644.28
Russian Federation,643,1995,0--4,Female,3927.56
Russian Federation,643,2000,0--4,Female,3150.01
Russian Federation,643,2005,0--4,Female,3420.76
Russian Federation,643,2010,0--4,Female,3947.93
Russian Federation,643,2015,0--4,Female,4196.62
Rwanda,646,1970,0--4,Female,368.27
Rwanda,646,1975,0--4,Female,438.32
Rwanda,646,1980,0--4,Female,529.86
Rwanda,646,1985,0--4,Female,632.07
Rwanda,646,1990,0--4,Female,707.84
Rwanda,646,1995,0--4,Female,466.16
Rwanda,646,2000,0--4,Female,684.58
Rwanda,646,2005,0--4,Female,767.02
Rwanda,646,2010,0--4,Female,916
Rwanda,646,2015,0--4,Female,991.57
Saint Lucia,662,1970,0--4,Female,9.45
Saint Lucia,662,1975,0--4,Female,8.49
Saint Lucia,662,1980,0--4,Female,8.33
Saint Lucia,662,1985,0--4,Female,8.26
Saint Lucia,662,1990,0--4,Female,8.99
Saint Lucia,662,1995,0--4,Female,8.73
Saint Lucia,662,2000,0--4,Female,7.9
Saint Lucia,662,2005,0--4,Female,7.11
Saint Lucia,662,2010,0--4,Female,7.47
Saint Lucia,662,2015,0--4,Female,7.24
Saint Vincent and the Grenadines,670,1970,0--4,Female,8.21
Saint Vincent and the Grenadines,670,1975,0--4,Female,7.91
Saint Vincent and the Grenadines,670,1980,0--4,Female,7.29
Saint Vincent and the Grenadines,670,1985,0--4,Female,6.88
Saint Vincent and the Grenadines,670,1990,0--4,Female,6.64
Saint Vincent and the Grenadines,670,1995,0--4,Female,6.03
Saint Vincent and the Grenadines,670,2000,0--4,Female,5.42
Saint Vincent and the Grenadines,670,2005,0--4,Female,4.76
Saint Vincent and the Grenadines,670,2010,0--4,Female,4.58
Saint Vincent and the Grenadines,670,2015,0--4,Female,4.26
Sao Tome and Principe,678,1970,0--4,Female,6.96
Sao Tome and Principe,678,1975,0--4,Female,7.92
Sao Tome and Principe,678,1980,0--4,Female,9.29
Sao Tome and Principe,678,1985,0--4,Female,9.28
Sao Tome and Principe,678,1990,0--4,Female,9.25
Sao Tome and Principe,678,1995,0--4,Female,10.01
Sao Tome and Principe,678,2000,0--4,Female,11.19
Sao Tome and Principe,678,2005,0--4,Female,11.44
Sao Tome and Principe,678,2010,0--4,Female,11.62
Sao Tome and Principe,678,2015,0--4,Female,11.22
Saudi Arabia,682,1970,0--4,Female,524.04
Saudi Arabia,682,1975,0--4,Female,668.5
Saudi Arabia,682,1980,0--4,Female,907.73
Saudi Arabia,682,1985,0--4,Female,1146.1
Saudi Arabia,682,1990,0--4,Female,1348.89
Saudi Arabia,682,1995,0--4,Female,1295.9
Saudi Arabia,682,2000,0--4,Female,1381.96
Saudi Arabia,682,2005,0--4,Female,1317.09
Saudi Arabia,682,2010,0--4,Female,1541.11
Saudi Arabia,682,2015,0--4,Female,1477.83
Senegal,686,1970,0--4,Female,385.36
Senegal,686,1975,0--4,Female,454.94
Senegal,686,1980,0--4,Female,521.13
Senegal,686,1985,0--4,Female,585.67
Senegal,686,1990,0--4,Female,662.77
Senegal,686,1995,0--4,Female,739.16
Senegal,686,2000,0--4,Female,812.14
Senegal,686,2005,0--4,Female,913.81
Senegal,686,2010,0--4,Female,1027.67
Senegal,686,2015,0--4,Female,1084.17
Serbia,688,1970,0--4,Female,333.48
Serbia,688,1975,0--4,Female,352.47
Serbia,688,1980,0--4,Female,359.44
Serbia,688,1985,0--4,Female,366.47
Serbia,688,1990,0--4,Female,347.88
Serbia,688,1995,0--4,Female,329.65
Serbia,688,2000,0--4,Female,291.86
Serbia,688,2005,0--4,Female,285.02
Serbia,688,2010,0--4,Female,271.93
Serbia,688,2015,0--4,Female,223.58
Sierra Leone,694,1970,0--4,Female,219.59
Sierra Leone,694,1975,0--4,Female,236.17
Sierra Leone,694,1980,0--4,Female,265.86
Sierra Leone,694,1985,0--4,Female,301.22
Sierra Leone,694,1990,0--4,Female,331.5
Sierra Leone,694,1995,0--4,Female,329.11
Sierra Leone,694,2000,0--4,Female,355.42
Sierra Leone,694,2005,0--4,Female,438.1
Sierra Leone,694,2010,0--4,Female,486.47
Sierra Leone,694,2015,0--4,Female,492.46
Singapore,702,1970,0--4,Female,114.4
Singapore,702,1975,0--4,Female,108.9
Singapore,702,1980,0--4,Female,92.82
Singapore,702,1985,0--4,Female,104.9
Singapore,702,1990,0--4,Female,110.22
Singapore,702,1995,0--4,Female,144.41
Singapore,702,2000,0--4,Female,123.53
Singapore,702,2005,0--4,Female,103.25
Singapore,702,2010,0--4,Female,111.24
Singapore,702,2015,0--4,Female,119.27
Slovakia,703,1970,0--4,Female,190.7
Slovakia,703,1975,0--4,Female,212.54
Slovakia,703,1980,0--4,Female,235.52
Slovakia,703,1985,0--4,Female,222.25
Slovakia,703,1990,0--4,Female,205.32
Slovakia,703,1995,0--4,Female,180.65
Slovakia,703,2000,0--4,Female,142.69
Slovakia,703,2005,0--4,Female,127.23
Slovakia,703,2010,0--4,Female,134.56
Slovakia,703,2015,0--4,Female,150.73
Viet Nam,704,1970,0--4,Female,3794.72
Viet Nam,704,1975,0--4,Female,3916.81
Viet Nam,704,1980,0--4,Female,3907.19
Viet Nam,704,1985,0--4,Female,4393.15
Viet Nam,704,1990,0--4,Female,4584.69
Viet Nam,704,1995,0--4,Female,4511.29
Viet Nam,704,2000,0--4,Female,3426.02
Viet Nam,704,2005,0--4,Female,3313.42
Viet Nam,704,2010,0--4,Female,3511.24
Viet Nam,704,2015,0--4,Female,3484.35
Slovenia,705,1970,0--4,Female,65.51
Slovenia,705,1975,0--4,Female,68.4
Slovenia,705,1980,0--4,Female,70.44
Slovenia,705,1985,0--4,Female,65.45
Slovenia,705,1990,0--4,Female,58.35
Slovenia,705,1995,0--4,Female,47.99
Slovenia,705,2000,0--4,Female,44.25
Slovenia,705,2005,0--4,Female,43.3
Slovenia,705,2010,0--4,Female,48.4
Slovenia,705,2015,0--4,Female,52.23
Somalia,706,1970,0--4,Female,339.81
Somalia,706,1975,0--4,Female,390.73
Somalia,706,1980,0--4,Female,614.01
Somalia,706,1985,0--4,Female,539.47
Somalia,706,1990,0--4,Female,586.15
Somalia,706,1995,0--4,Female,573.04
Somalia,706,2000,0--4,Female,668.64
Somalia,706,2005,0--4,Female,761.83
Somalia,706,2010,0--4,Female,828.91
Somalia,706,2015,0--4,Female,861.99
South Africa,710,1970,0--4,Female,1814.19
South Africa,710,1975,0--4,Female,2058.33
South Africa,710,1980,0--4,Female,2239.2
South Africa,710,1985,0--4,Female,2438.08
South Africa,710,1990,0--4,Female,2534.74
South Africa,710,1995,0--4,Female,2510.99
South Africa,710,2000,0--4,Female,2509.43
South Africa,710,2005,0--4,Female,2572.6
South Africa,710,2010,0--4,Female,2502.4
South Africa,710,2015,0--4,Female,2482.99
Zimbabwe,716,1970,0--4,Female,504.31
Zimbabwe,716,1975,0--4,Female,603.22
Zimbabwe,716,1980,0--4,Female,724.83
Zimbabwe,716,1985,0--4,Female,836.89
Zimbabwe,716,1990,0--4,Female,888.23
Zimbabwe,716,1995,0--4,Female,902.04
Zimbabwe,716,2000,0--4,Female,866.86
Zimbabwe,716,2005,0--4,Female,836.6
Zimbabwe,716,2010,0--4,Female,842.2
Zimbabwe,716,2015,0--4,Female,800.12
Spain,724,1970,0--4,Female,1574.95
Spain,724,1975,0--4,Female,1603.53
Spain,724,1980,0--4,Female,1518.9
Spain,724,1985,0--4,Female,1213.31
Spain,724,1990,0--4,Female,997.9
Spain,724,1995,0--4,Female,928.13
Spain,724,2000,0--4,Female,905.56
Spain,724,2005,0--4,Female,1065.83
Spain,724,2010,0--4,Female,1224.37
Spain,724,2015,0--4,Female,1066.83
Sudan,736,1970,0--4,Female,1307.15
Sudan,736,1975,0--4,Female,1523.34
Sudan,736,1980,0--4,Female,1769.19
Sudan,736,1985,0--4,Female,2040.08
Sudan,736,1990,0--4,Female,2217.41
Sudan,736,1995,0--4,Female,2458.43
Sudan,736,2000,0--4,Female,2719.14
Sudan,736,2005,0--4,Female,2937.04
Sudan,736,2010,0--4,Female,3131.26
Sudan,736,2015,0--4,Female,3261.33
Suriname,740,1970,0--4,Female,31.3
Suriname,740,1975,0--4,Female,27.89
Suriname,740,1980,0--4,Female,22.5
Suriname,740,1985,0--4,Female,24.06
Suriname,740,1990,0--4,Female,22.76
Suriname,740,1995,0--4,Female,22.51
Suriname,740,2000,0--4,Female,24.31
Suriname,740,2005,0--4,Female,25.76
Suriname,740,2010,0--4,Female,22.94
Suriname,740,2015,0--4,Female,22.54
Swaziland,748,1970,0--4,Female,42.66
Swaziland,748,1975,0--4,Female,50.6
Swaziland,748,1980,0--4,Female,59.08
Swaziland,748,1985,0--4,Female,69.47
Swaziland,748,1990,0--4,Female,82.56
Swaziland,748,1995,0--4,Female,81.78
Swaziland,748,2000,0--4,Female,77.42
Swaziland,748,2005,0--4,Female,76.68
Swaziland,748,2010,0--4,Female,77.71
Swaziland,748,2015,0--4,Female,78.52
Sweden,752,1970,0--4,Female,282.7
Sweden,752,1975,0--4,Female,268.42
Sweden,752,1980,0--4,Female,237.82
Sweden,752,1985,0--4,Female,229.92
Sweden,752,1990,0--4,Female,269.13
